"welfare","cum_welfare","cum_population","bin","year"
1.33227020537624,0.0308607462262946,0.259996483229442,26,2004
1.39047349192861,0.0337037140366241,0.270002591288853,27,2004
1.45373367110114,0.0366706204597999,0.280003156644625,28,2004
1.51662157590319,0.0397682112827248,0.290004770620004,29,2004
1.57718497555726,0.0429923317999124,0.299995988280987,30,2004
1.63750318294873,0.0463479355696271,0.310000778075749,31,2004
1.69773381802005,0.0498275659089287,0.32000263173561,32,2004
1.76216469095906,0.0534368091470278,0.330000260956479,33,2004
1.82628154631665,0.0571826220859577,0.339998699112475,34,2004
1.89150611188324,0.0610634400374483,0.350002620050991,35,2004
1.95550766938953,0.0650748794051344,0.360002226668835,36,2004
2.02291316888048,0.0692244101713078,0.370001353917716,37,2004
2.0876344696637,0.0735133120322978,0.38000218891853,38,2004
2.15559191813485,0.0779394459951959,0.389998050466347,39,2004
2.22185733540487,0.0825089718649931,0.400006465488895,40,2004
2.29368998380987,0.0872182776132897,0.410003675261922,41,2004
2.36380993244573,0.0920724660393517,0.419997020122681,42,2004
2.43736452944487,0.0970817514782291,0.429996716622206,43,2004
2.51575094778643,0.102256304947578,0.440006599712205,44,2004
2.59201570499712,0.107581251383479,0.449998566387194,45,2004
2.67542350903046,0.113076388794642,0.459996375371425,46,2004
2.7502028381987,0.11874174067298,0.470003502089884,47,2004
2.82909495099717,0.124558017121202,0.479994120539663,48,2004
2.91000986100305,0.130546033520016,0.489999030176666,49,2004
2.99382898697398,0.136702715647,0.500000644152045,50,2004
3.08077912607753,0.143039042177594,0.510000280730449,51,2004
3.1638806250902,0.149548088967657,0.519993116261684,52,2004
3.25779439795237,0.156246925297228,0.529993022485131,53,2004
3.34565388716227,0.163141171120185,0.540006710566278,54,2004
3.44171649032414,0.170216803480343,0.550004249905467,55,2004
3.53546613101636,0.177501342413169,0.560007661514459,56,2004
3.63689510374749,0.18497182656666,0.569993186669001,57,2004
3.73761288370646,0.192671922596249,0.579997167528637,58,2004
3.84511602894496,0.200583250427754,0.589996055093036,59,2004
3.94633454091761,0.208718102747274,0.599999496662588,60,2004
4.05701166039596,0.217065859441071,0.609997515370741,61,2004
4.17924062053173,0.225668083758049,0.620005690708808,62,2004
4.29594353339207,0.234496140684453,0.62999130574503,63,2004
4.42371672199147,0.243601137353965,0.640003645600967,64,2004
4.54542448827342,0.252954649978654,0.650003521863854,65,2004
4.67654847334055,0.262586810475721,0.660008970790941,66,2004
4.80160924161585,0.27247246141779,0.670000787663128,67,2004
4.94662844035246,0.282645482571872,0.680009262606797,68,2004
5.08644660412057,0.293103938062015,0.689998412989125,69,2004
5.2416413757122,0.303887381342071,0.700004431166856,70,2004
5.40271649047291,0.315000065487684,0.710008861434896,71,2004
5.56131117603688,0.326434617266158,0.720009157145625,72,2004
5.7186125997919,0.33819089228505,0.730004808969521,73,2004
5.90534565038813,0.350315823494955,0.740009718606524,74,2004
6.10798674432846,0.362826957001394,0.749990030623587,75,2004
6.30904812729136,0.375787370044735,0.759996168643559,76,2004
6.50035092721088,0.38914469264773,0.76998978314936,77,2004
6.70539710422696,0.402926211005186,0.779990348505131,78,2004
6.93565693939946,0.41717015968956,0.789997804789753,79,2004
7.16106944629217,0.431867334099518,0.79999234807292,80,2004
7.42760739042661,0.447097709354461,0.810002620650202,81,2004
7.69243594593081,0.462870265601543,0.82000405486222,82,2004
7.97603177171084,0.479191442942543,0.82999074847861,83,2004
8.27372444876902,0.496126681997208,0.839989126713486,84,2004
8.62646692257528,0.513767561383673,0.850000387989255,85,2004
8.96962482068384,0.532126286163849,0.860002001964634,86,2004
9.35295260307613,0.551244048359002,0.870006671917155,87,2004
9.80607917175583,0.571219543712256,0.879999687211751,88,2004
10.2750611149317,0.592153945636716,0.890003188702424,89,2004
10.8560087909114,0.614148286693138,0.899991829755229,90,2004
11.4864032415366,0.637510157629504,0.910011869475142,91,2004
12.2120905183214,0.662148200715261,0.919994997784866,92,2004
13.1222725240582,0.688535699830016,0.929997001247528,93,2004
14.0861408053742,0.716897687086628,0.939995259640162,94,2004
15.2996069662802,0.747506438618661,0.949987675723554,95,2004
16.8499043657304,0.780983153859416,0.960007925167389,96,2004
19.0564871304146,0.818217367315775,0.969989765173024,97,2004
22.1697901001324,0.861043887553368,0.980003662978092,98,2004
28.9380492581299,0.913303415658654,0.990005906125236,99,2004
135.182677115284,1,1,100,2004
0,0,2.99335935201194e-08,0,2005
0.214517560224583,0.000206665084809146,0.0100007836614784,1,2005
0.352110692749505,0.000772629298830654,0.0199988732995399,2,2005
0.452259073868353,0.00156837765674677,0.0300002556328887,3,2005
0.540895826019705,0.00255006696368285,0.0400006202240577,4,2005
0.618924914999321,0.00369355069477889,0.0500018828230324,5,2005
0.690879940933737,0.00498526101932178,0.0599990744532884,6,2005
0.758309519219834,0.00641290465995124,0.0699992594428963,7,2005
0.824776471915597,0.00797255011878565,0.0799978579520477,8,2005
0.887700728234857,0.00966021705645799,0.0899973844025982,9,2005
0.950275257535036,0.0114693176462339,0.100002747903885,10,2005
1.00556735244154,0.0133944296175191,0.109997904049782,11,2005
1.05887993901687,0.0154268742610571,0.119998508109699,12,2005
1.1177841985069,0.0175706472799878,0.129999980243828,13,2005
1.17032577737422,0.0198232475773908,0.139997022206117,14,2005
1.22542656812813,0.0221821376103894,0.150000200555077,15,2005
1.27865770769519,0.0246484646398124,0.160002630564199,16,2005
1.33458230277633,0.0272223431598639,0.170003114889742,17,2005
1.38967423950401,0.0299052326071964,0.179997133559085,18,2005
1.4446039860722,0.0326942510443103,0.189996151138545,19,2005
1.49783681655213,0.0355947252604335,0.200000197561717,20,2005
1.54849598250518,0.0385945850385546,0.210000711820854,21,2005
1.60397328093928,0.0417016059608567,0.220003081962789,22,2005
1.65750702718049,0.0449145310187137,0.230003476487551,23,2005
1.7134174801319,0.0482329749001678,0.240003811145127,24,2005
1.76724348540615,0.0516590618538941,0.250000972841789,25,2005
1.82024610331662,0.0551934144943309,0.260004779796213,26,2005
1.87307427591688,0.0588302146202188,0.270001522422566,27,2005
1.92797009195295,0.0625702201959219,0.279996768369244,28,2005
1.98337563212754,0.0664216066307591,0.289997492163535,29,2005
2.03979632289956,0.0703856167458897,0.30000531021949,30,2005
2.09782134078847,0.0744577933212692,0.309997832209157,31,2005
2.15452801385395,0.0786450642001957,0.319996041581593,32,2005
2.21496387542578,0.0829478741671801,0.329994729891525,33,2005
2.27118168159258,0.0873690862510506,0.340003745291221,34,2005
2.33007075455043,0.0918952899077162,0.349999829378517,35,2005
2.39188841695019,0.0965447972906611,0.359999385762661,36,2005
2.44961819270894,0.101313196752181,0.370000528627262,37,2005
2.51071937888498,0.106198095264677,0.379998857734071,38,2005
2.57543432140662,0.111204414770929,0.389995241157302,39,2005
2.64108299721378,0.116346257598036,0.400006262107764,40,2005
2.70632247620689,0.121606061705301,0.409995491402144,41,2005
2.77256533970457,0.12700797312077,0.420004985739337,42,2005
2.84006573318069,0.132534883878062,0.430006008869563,43,2005
2.90667954694384,0.138192051170854,0.440006373460732,44,2005
2.9835416102301,0.143986201108711,0.449998027376187,45,2005
3.06176017971564,0.149938378878379,0.459994380865824,46,2005
3.12928238433205,0.156040922801124,0.470004593609262,47,2005
3.20400449991492,0.162281256356292,0.480005766407456,48,2005
3.2870790169051,0.168669085868807,0.490002419233028,49,2005
3.35828457419718,0.175214688841139,0.500003801566377,50,2005
3.43711834347371,0.181909809636821,0.510006979915337,51,2005
3.5161994336303,0.18875130006947,0.519997825623767,52,2005
3.60104266349321,0.195757512785391,0.529996813269634,53,2005
3.68785755062353,0.2029364999387,0.539999632415472,54,2005
3.77589325192492,0.210280036210379,0.549997991455875,55,2005
3.8701633395067,0.217808885627397,0.559992129859592,56,2005
3.96146414314947,0.22552134473773,0.569996625286667,57,2005
4.05815172598035,0.233419273248997,0.579996211604404,58,2005
4.1522002282903,0.241511791162661,0.590003820125205,59,2005
4.25008566433423,0.249783012939947,0.60000244856795,60,2005
4.35033824599455,0.258246955161216,0.610001256612256,61,2005
4.45565146486091,0.266915983847497,0.619998897246415,62,2005
4.57087084147679,0.275796620527795,0.629991688638423,63,2005
4.68874145945942,0.284923420930579,0.63999654326862,64,2005
4.80300060830226,0.294265290601236,0.649997716066814,65,2005
4.92019321207951,0.303849786992559,0.660004576247777,66,2005
5.03579685993018,0.313649894693479,0.670000301131951,67,2005
5.16886952693689,0.32369621974167,0.679996894090336,68,2005
5.2949513304985,0.334000046965652,0.689994684392463,69,2005
5.43445197458165,0.344565900284608,0.699998910417196,70,2005
5.57168477195219,0.355397440786257,0.710001250625537,71,2005
5.72154870115704,0.366518112778457,0.72000436910731,72,2005
5.88456536112864,0.377947894134126,0.730006888917213,73,2005
6.06590551858182,0.389711875129332,0.740001865461548,74,2005
6.2361791475345,0.401831161402358,0.750007408564396,75,2005
6.42698091902234,0.414295187245768,0.76000687514776,76,2005
6.61975428875412,0.427134899464019,0.770004066778016,77,2005
6.82982143763894,0.440368449060072,0.779995541091909,78,2005
7.0574170873428,0.454042514009514,0.790000246054139,79,2005
7.28202347262927,0.468164431978312,0.800000999782024,80,2005
7.53594952461516,0.482758582219727,0.81000950631063,81,2005
7.81288548893673,0.497859145018616,0.820003255577631,82,2005
8.08863677897161,0.513528712237035,0.830002871828962,83,2005
8.37028328037914,0.529747573491544,0.840010001412267,84,2005
8.67918435114285,0.546524302122984,0.849998632034776,85,2005
9.05535237127708,0.563976400331462,0.859991842497094,86,2005
9.41923365670619,0.582198586304216,0.870011155052961,87,2005
9.84218644110626,0.601135599075601,0.879992422011464,88,2005
10.2825932239909,0.62098540844465,0.890005747848628,89,2005
10.819080776242,0.641758018318386,0.900000365189841,90,2005
11.4182769275807,0.663645768023848,0.909997287417755,91,2005
12.1485039098433,0.686890658313964,0.920006691954167,92,2005
